step,agent_idx,junction_id,reward,episode_reward
213,2,J5,0.299985,174.45979673406043
213,3,J6,0.029984999999999998,174.45979673406043
213,4,J7,-1.5e-05,174.45979673406043
213,5,J10,0.299985,174.45979673406043
213,6,J11,-1.5e-05,174.45979673406043
213,7,J12,0.299985,174.45979673406043
213,8,J22,0.299985,174.45979673406043
214,0,J0,-1.5e-05,175.68966173406042
214,1,J1,-1.5e-05,175.68966173406042
214,2,J5,0.299985,175.68966173406042
214,3,J6,0.329985,175.68966173406042
214,4,J7,-1.5e-05,175.68966173406042
214,5,J10,0.299985,175.68966173406042
214,6,J11,-1.5e-05,175.68966173406042
214,7,J12,0.299985,175.68966173406042
214,8,J22,-1.5e-05,175.68966173406042
215,0,J0,-0.000715,176.9145195449216
215,1,J1,0.299985,176.9145195449216
215,2,J5,-1.5e-05,176.9145195449216
215,3,J6,0.32567781086116926,176.9145195449216
215,4,J7,0.299985,176.9145195449216
215,5,J10,0.299985,176.9145195449216
215,6,J11,-1.5e-05,176.9145195449216
215,7,J12,-1.5e-05,176.9145195449216
215,8,J22,-1.5e-05,176.9145195449216
216,0,J0,-0.000715,177.73937735578278
216,1,J1,-1.5e-05,177.73937735578278
216,2,J5,-1.5e-05,177.73937735578278
216,3,J6,0.32567781086116926,177.73937735578278
216,4,J7,0.299985,177.73937735578278
216,5,J10,-1.5e-05,177.73937735578278
216,6,J11,-1.5e-05,177.73937735578278
216,7,J12,0.199985,177.73937735578278
216,8,J22,-1.5e-05,177.73937735578278
217,0,J0,-0.000715,178.71423516664396
217,1,J1,-1.5e-05,178.71423516664396
217,2,J5,0.149985,178.71423516664396
217,3,J6,0.32567781086116926,178.71423516664396
217,4,J7,-1.5e-05,178.71423516664396
217,5,J10,0.299985,178.71423516664396
217,6,J11,-1.5e-05,178.71423516664396
217,7,J12,0.199985,178.71423516664396
217,8,J22,-1.5e-05,178.71423516664396
218,0,J0,-0.000715,179.48909297750512
218,1,J1,0.149985,179.48909297750512
218,2,J5,-1.5e-05,179.48909297750512
218,3,J6,0.32567781086116926,179.48909297750512
218,4,J7,-1.5e-05,179.48909297750512
218,5,J10,-1.5e-05,179.48909297750512
218,6,J11,-1.5e-05,179.48909297750512
218,7,J12,0.299985,179.48909297750512
218,8,J22,-1.5e-05,179.48909297750512
219,0,J0,-0.000715,180.6389507883663
219,1,J1,-1.5e-05,180.6389507883663
219,2,J5,0.299985,180.6389507883663
219,3,J6,0.32567781086116926,180.6389507883663
219,4,J7,-1.5e-05,180.6389507883663
219,5,J10,-1.5e-05,180.6389507883663
219,6,J11,0.224985,180.6389507883663
219,7,J12,-1.5e-05,180.6389507883663
219,8,J22,0.299985,180.6389507883663
220,0,J0,-0.000715,181.81380859922746
220,1,J1,-1.5e-05,181.81380859922746
220,2,J5,0.299985,181.81380859922746
220,3,J6,0.22567781086116923,181.81380859922746
220,4,J7,-1.5e-05,181.81380859922746
220,5,J10,0.149985,181.81380859922746
220,6,J11,-1.5e-05,181.81380859922746
220,7,J12,0.299985,181.81380859922746
220,8,J22,0.199985,181.81380859922746
221,0,J0,-0.000715,182.96366641008862
221,1,J1,-1.5e-05,182.96366641008862
221,2,J5,-1.5e-05,182.96366641008862
221,3,J6,0.32567781086116926,182.96366641008862
221,4,J7,-1.5e-05,182.96366641008862
221,5,J10,0.224985,182.96366641008862
221,6,J11,-1.5e-05,182.96366641008862
221,7,J12,0.299985,182.96366641008862
221,8,J22,0.299985,182.96366641008862
222,0,J0,-0.000715,183.6635242209498
222,1,J1,0.149985,183.6635242209498
222,2,J5,-1.5e-05,183.6635242209498
222,3,J6,0.32567781086116926,183.6635242209498
222,4,J7,-1.5e-05,183.6635242209498
222,5,J10,-1.5e-05,183.6635242209498
222,6,J11,0.224985,183.6635242209498
222,7,J12,-1.5e-05,183.6635242209498
222,8,J22,-1.5e-05,183.6635242209498
223,0,J0,-0.000715,184.81338203181096
223,1,J1,-1.5e-05,184.81338203181096
223,2,J5,0.299985,184.81338203181096
223,3,J6,0.32567781086116926,184.81338203181096
223,4,J7,-1.5e-05,184.81338203181096
223,5,J10,0.224985,184.81338203181096
223,6,J11,-1.5e-05,184.81338203181096
223,7,J12,0.299985,184.81338203181096
223,8,J22,-1.5e-05,184.81338203181096
224,0,J0,-0.000715,185.51323984267214
224,1,J1,-1.5e-05,185.51323984267214
224,2,J5,0.149985,185.51323984267214
224,3,J6,0.32567781086116926,185.51323984267214
224,4,J7,-1.5e-05,185.51323984267214
224,5,J10,0.224985,185.51323984267214
224,6,J11,-1.5e-05,185.51323984267214
224,7,J12,-1.5e-05,185.51323984267214
224,8,J22,-1.5e-05,185.51323984267214
225,0,J0,0.006984999999999999,187.05510484267214
225,1,J1,-1.5e-05,187.05510484267214
225,2,J5,0.149985,187.05510484267214
225,3,J6,0.309985,187.05510484267214
225,4,J7,0.199985,187.05510484267214
225,5,J10,0.224985,187.05510484267214
225,6,J11,0.149985,187.05510484267214
225,7,J12,0.199985,187.05510484267214
225,8,J22,0.299985,187.05510484267214
226,0,J0,-1.5e-05,187.92996984267214
226,1,J1,-1.5e-05,187.92996984267214
226,2,J5,0.149985,187.92996984267214
226,3,J6,0.299985,187.92996984267214
226,4,J7,0.199985,187.92996984267214
226,5,J10,0.224985,187.92996984267214
226,6,J11,-1.5e-05,187.92996984267214
226,7,J12,-1.5e-05,187.92996984267214
226,8,J22,-1.5e-05,187.92996984267214
227,0,J0,0.149985,189.02983484267213
227,1,J1,-1.5e-05,189.02983484267213
227,2,J5,-1.5e-05,189.02983484267213
227,3,J6,0.299985,189.02983484267213
227,4,J7,-1.5e-05,189.02983484267213
227,5,J10,-1.5e-05,189.02983484267213
227,6,J11,0.149985,189.02983484267213
227,7,J12,0.199985,189.02983484267213
227,8,J22,0.299985,189.02983484267213
228,0,J0,-1.5e-05,190.00469984267212
228,1,J1,-1.5e-05,190.00469984267212
228,2,J5,-1.5e-05,190.00469984267212
228,3,J6,0.299985,190.00469984267212
228,4,J7,-1.5e-05,190.00469984267212
228,5,J10,0.224985,190.00469984267212
228,6,J11,0.149985,190.00469984267212
228,7,J12,-1.5e-05,190.00469984267212
228,8,J22,0.299985,190.00469984267212
229,0,J0,0.029984999999999998,190.75956484267212
229,1,J1,-1.5e-05,190.75956484267212
229,2,J5,-1.5e-05,190.75956484267212
229,3,J6,0.299985,190.75956484267212
229,4,J7,0.199985,190.75956484267212
229,5,J10,0.224985,190.75956484267212
229,6,J11,-1.5e-05,190.75956484267212
229,7,J12,-1.5e-05,190.75956484267212
229,8,J22,-1.5e-05,190.75956484267212
230,0,J0,0.029984999999999998,191.71442984267213
230,1,J1,-1.5e-05,191.71442984267213
230,2,J5,-1.5e-05,191.71442984267213
230,3,J6,0.299985,191.71442984267213
230,4,J7,0.199985,191.71442984267213
230,5,J10,0.224985,191.71442984267213
230,6,J11,-1.5e-05,191.71442984267213
230,7,J12,0.199985,191.71442984267213
230,8,J22,-1.5e-05,191.71442984267213
231,0,J0,0.029984999999999998,192.81929484267212
231,1,J1,-1.5e-05,192.81929484267212
231,2,J5,-1.5e-05,192.81929484267212
231,3,J6,0.299985,192.81929484267212
231,4,J7,0.199985,192.81929484267212
231,5,J10,0.224985,192.81929484267212
231,6,J11,0.149985,192.81929484267212
231,7,J12,0.199985,192.81929484267212
231,8,J22,-1.5e-05,192.81929484267212
232,0,J0,0.029984999999999998,193.52415984267213
232,1,J1,-1.5e-05,193.52415984267213
232,2,J5,0.149985,193.52415984267213
232,3,J6,0.299985,193.52415984267213
232,4,J7,-1.5e-05,193.52415984267213
232,5,J10,0.224985,193.52415984267213
232,6,J11,-1.5e-05,193.52415984267213
232,7,J12,-1.5e-05,193.52415984267213
232,8,J22,-1.5e-05,193.52415984267213
233,0,J0,0.179985,194.45402484267214
233,1,J1,0.149985,194.45402484267214
233,2,J5,-1.5e-05,194.45402484267214
233,3,J6,0.299985,194.45402484267214
233,4,J7,-1.5e-05,194.45402484267214
233,5,J10,-1.5e-05,194.45402484267214
233,6,J11,-1.5e-05,194.45402484267214
233,7,J12,-1.5e-05,194.45402484267214
233,8,J22,0.299985,194.45402484267214
234,0,J0,0.029984999999999998,194.78388984267215
234,1,J1,-1.5e-05,194.78388984267215
234,2,J5,-1.5e-05,194.78388984267215
234,3,J6,0.299985,194.78388984267215
234,4,J7,-1.5e-05,194.78388984267215
234,5,J10,-1.5e-05,194.78388984267215
234,6,J11,-1.5e-05,194.78388984267215
234,7,J12,-1.5e-05,194.78388984267215
234,8,J22,-1.5e-05,194.78388984267215
235,0,J0,0.179985,195.98875484267217
235,1,J1,-1.5e-05,195.98875484267217
235,2,J5,0.299985,195.98875484267217
235,3,J6,0.299985,195.98875484267217
235,4,J7,0.199985,195.98875484267217
235,5,J10,0.224985,195.98875484267217
235,6,J11,-1.5e-05,195.98875484267217
235,7,J12,-1.5e-05,195.98875484267217
235,8,J22,-1.5e-05,195.98875484267217
236,0,J0,0.029984999999999998,197.14361984267217
236,1,J1,-1.5e-05,197.14361984267217
236,2,J5,0.299985,197.14361984267217
236,3,J6,0.299985,197.14361984267217
236,4,J7,-1.5e-05,197.14361984267217
236,5,J10,0.224985,197.14361984267217
236,6,J11,-1.5e-05,197.14361984267217
236,7,J12,0.299985,197.14361984267217
236,8,J22,-1.5e-05,197.14361984267217
237,0,J0,0.029984999999999998,197.67348484267217
237,1,J1,-1.5e-05,197.67348484267217
237,2,J5,-1.5e-05,197.67348484267217
237,3,J6,0.199985,197.67348484267217
237,4,J7,-1.5e-05,197.67348484267217
237,5,J10,-1.5e-05,197.67348484267217
237,6,J11,-1.5e-05,197.67348484267217
237,7,J12,-1.5e-05,197.67348484267217
237,8,J22,0.299985,197.67348484267217
238,0,J0,0.17567781086116924,198.69904265353333
238,1,J1,-1.5e-05,198.69904265353333
238,2,J5,0.299985,198.69904265353333
238,3,J6,0.199985,198.69904265353333
238,4,J7,0.199985,198.69904265353333
238,5,J10,-1.5e-05,198.69904265353333
238,6,J11,0.149985,198.69904265353333
238,7,J12,-1.5e-05,198.69904265353333
238,8,J22,-1.5e-05,198.69904265353333
239,0,J0,0.025677810861169256,199.6246004643945
239,1,J1,-1.5e-05,199.6246004643945
239,2,J5,0.299985,199.6246004643945
239,3,J6,-1.5e-05,199.6246004643945
239,4,J7,-1.5e-05,199.6246004643945
239,5,J10,0.299985,199.6246004643945
239,6,J11,-1.5e-05,199.6246004643945
239,7,J12,0.299985,199.6246004643945
239,8,J22,-1.5e-05,199.6246004643945
240,0,J0,0.025677810861169256,200.27515827525565
240,1,J1,-1.5e-05,200.27515827525565
240,2,J5,-1.5e-05,200.27515827525565
240,3,J6,0.09998499999999999,200.27515827525565
240,4,J7,-1.5e-05,200.27515827525565
240,5,J10,-1.5e-05,200.27515827525565
240,6,J11,0.224985,200.27515827525565
240,7,J12,0.299985,200.27515827525565
240,8,J22,-1.5e-05,200.27515827525565
241,0,J0,0.025677810861169256,200.62571608611682
241,1,J1,-1.5e-05,200.62571608611682
241,2,J5,-1.5e-05,200.62571608611682
241,3,J6,0.09998499999999999,200.62571608611682
241,4,J7,-1.5e-05,200.62571608611682
241,5,J10,-1.5e-05,200.62571608611682
241,6,J11,0.224985,200.62571608611682
241,7,J12,-1.5e-05,200.62571608611682
241,8,J22,-1.5e-05,200.62571608611682
242,0,J0,0.025677810861169256,201.576273896978
242,1,J1,0.299985,201.576273896978
242,2,J5,-1.5e-05,201.576273896978
242,3,J6,0.09998499999999999,201.576273896978
242,4,J7,0.299985,201.576273896978
242,5,J10,0.224985,201.576273896978
242,6,J11,-1.5e-05,201.576273896978
242,7,J12,-1.5e-05,201.576273896978
242,8,J22,-1.5e-05,201.576273896978
243,0,J0,0.025677810861169256,202.37683170783916
243,1,J1,-1.5e-05,202.37683170783916
243,2,J5,0.149985,202.37683170783916
243,3,J6,0.199985,202.37683170783916
243,4,J7,-1.5e-05,202.37683170783916
243,5,J10,0.224985,202.37683170783916
243,6,J11,-1.5e-05,202.37683170783916
243,7,J12,0.199985,202.37683170783916
243,8,J22,-1.5e-05,202.37683170783916
244,0,J0,0.025677810861169256,203.02738951870032
244,1,J1,-1.5e-05,203.02738951870032
244,2,J5,-1.5e-05,203.02738951870032
244,3,J6,0.199985,203.02738951870032
244,4,J7,-1.5e-05,203.02738951870032
244,5,J10,0.224985,203.02738951870032
244,6,J11,-1.5e-05,203.02738951870032
244,7,J12,0.199985,203.02738951870032
244,8,J22,-1.5e-05,203.02738951870032
245,0,J0,0.025677810861169256,204.0029473295615
245,1,J1,0.149985,204.0029473295615
245,2,J5,-1.5e-05,204.0029473295615
245,3,J6,-1.5e-05,204.0029473295615
245,4,J7,-1.5e-05,204.0029473295615
245,5,J10,0.299985,204.0029473295615
245,6,J11,-1.5e-05,204.0029473295615
245,7,J12,0.199985,204.0029473295615
245,8,J22,0.299985,204.0029473295615
246,0,J0,0.025677810861169256,204.77850514042265
246,1,J1,-1.5e-05,204.77850514042265
246,2,J5,0.149985,204.77850514042265
246,3,J6,0.299985,204.77850514042265
246,4,J7,0.299985,204.77850514042265
246,5,J10,-1.5e-05,204.77850514042265
246,6,J11,-1.5e-05,204.77850514042265
246,7,J12,-1.5e-05,204.77850514042265
246,8,J22,-1.5e-05,204.77850514042265
247,0,J0,0.025677810861169256,205.62906295128383
247,1,J1,-1.5e-05,205.62906295128383
247,2,J5,-1.5e-05,205.62906295128383
247,3,J6,0.299985,205.62906295128383
247,4,J7,-1.5e-05,205.62906295128383
247,5,J10,-1.5e-05,205.62906295128383
247,6,J11,0.224985,205.62906295128383
247,7,J12,-1.5e-05,205.62906295128383
247,8,J22,0.299985,205.62906295128383
248,0,J0,0.025677810861169256,206.379620762145
248,1,J1,-1.5e-05,206.379620762145
248,2,J5,-1.5e-05,206.379620762145
248,3,J6,-1.5e-05,206.379620762145
248,4,J7,-1.5e-05,206.379620762145
248,5,J10,0.299985,206.379620762145
248,6,J11,0.224985,206.379620762145
248,7,J12,0.199985,206.379620762145
248,8,J22,-1.5e-05,206.379620762145
249,0,J0,0.025677810861169256,207.30517857300617
249,1,J1,0.299985,207.30517857300617
249,2,J5,-1.5e-05,207.30517857300617
249,3,J6,0.299985,207.30517857300617
249,4,J7,0.299985,207.30517857300617
249,5,J10,-1.5e-05,207.30517857300617
249,6,J11,-1.5e-05,207.30517857300617
249,7,J12,-1.5e-05,207.30517857300617
249,8,J22,-1.5e-05,207.30517857300617
250,0,J0,0.025677810861169256,208.90573638386735
250,1,J1,-1.5e-05,208.90573638386735
250,2,J5,0.149985,208.90573638386735
250,3,J6,0.299985,208.90573638386735
250,4,J7,-1.5e-05,208.90573638386735
250,5,J10,0.224985,208.90573638386735
250,6,J11,0.299985,208.90573638386735
250,7,J12,0.299985,208.90573638386735
250,8,J22,0.299985,208.90573638386735
251,0,J0,0.025677810861169256,209.8312941947285
251,1,J1,-1.5e-05,209.8312941947285
251,2,J5,-1.5e-05,209.8312941947285
251,3,J6,0.299985,209.8312941947285
251,4,J7,-1.5e-05,209.8312941947285
251,5,J10,0.299985,209.8312941947285
251,6,J11,-1.5e-05,209.8312941947285
251,7,J12,-1.5e-05,209.8312941947285
251,8,J22,0.299985,209.8312941947285
252,0,J0,0.025677810861169256,210.4568520055897
252,1,J1,-1.5e-05,210.4568520055897
252,2,J5,-1.5e-05,210.4568520055897
252,3,J6,0.299985,210.4568520055897
252,4,J7,-1.5e-05,210.4568520055897
252,5,J10,0.299985,210.4568520055897
252,6,J11,-1.5e-05,210.4568520055897
252,7,J12,-1.5e-05,210.4568520055897
252,8,J22,-1.5e-05,210.4568520055897
253,0,J0,0.025677810861169256,211.80740981645087
253,1,J1,-1.5e-05,211.80740981645087
253,2,J5,-1.5e-05,211.80740981645087
253,3,J6,0.299985,211.80740981645087
253,4,J7,0.199985,211.80740981645087
253,5,J10,0.299985,211.80740981645087
253,6,J11,0.224985,211.80740981645087
253,7,J12,0.299985,211.80740981645087
253,8,J22,-1.5e-05,211.80740981645087
254,0,J0,0.025677810861169256,213.25796762731204
254,1,J1,-1.5e-05,213.25796762731204
254,2,J5,0.299985,213.25796762731204
254,3,J6,0.299985,213.25796762731204
254,4,J7,-1.5e-05,213.25796762731204
254,5,J10,-1.5e-05,213.25796762731204
254,6,J11,0.224985,213.25796762731204
254,7,J12,0.299985,213.25796762731204
254,8,J22,0.299985,213.25796762731204
255,0,J0,0.025677810861169256,214.0835254381732
255,1,J1,-1.5e-05,214.0835254381732
255,2,J5,0.149985,214.0835254381732
255,3,J6,0.299985,214.0835254381732
255,4,J7,-1.5e-05,214.0835254381732
255,5,J10,-1.5e-05,214.0835254381732
255,6,J11,0.149985,214.0835254381732
255,7,J12,0.199985,214.0835254381732
255,8,J22,-1.5e-05,214.0835254381732
256,0,J0,0.025677810861169256,214.78408324903438
256,1,J1,-1.5e-05,214.78408324903438
256,2,J5,0.149985,214.78408324903438
256,3,J6,-1.5e-05,214.78408324903438
256,4,J7,-1.5e-05,214.78408324903438
256,5,J10,0.224985,214.78408324903438
256,6,J11,-1.5e-05,214.78408324903438
256,7,J12,-1.5e-05,214.78408324903438
256,8,J22,0.299985,214.78408324903438
257,0,J0,0.025677810861169256,215.25964105989556
257,1,J1,-1.5e-05,215.25964105989556
257,2,J5,0.149985,215.25964105989556
257,3,J6,-1.5e-05,215.25964105989556
257,4,J7,-1.5e-05,215.25964105989556
257,5,J10,-1.5e-05,215.25964105989556
257,6,J11,-1.5e-05,215.25964105989556
257,7,J12,-1.5e-05,215.25964105989556
257,8,J22,0.299985,215.25964105989556
258,0,J0,0.025677810861169256,216.61019887075673
258,1,J1,-1.5e-05,216.61019887075673
258,2,J5,-1.5e-05,216.61019887075673
258,3,J6,0.299985,216.61019887075673
258,4,J7,0.299985,216.61019887075673
258,5,J10,0.224985,216.61019887075673
258,6,J11,-1.5e-05,216.61019887075673
258,7,J12,0.199985,216.61019887075673
258,8,J22,0.299985,216.61019887075673
259,0,J0,0.025677810861169256,217.61075668161791
259,1,J1,-1.5e-05,217.61075668161791
259,2,J5,0.149985,217.61075668161791
259,3,J6,-1.5e-05,217.61075668161791
259,4,J7,0.299985,217.61075668161791
259,5,J10,0.224985,217.61075668161791
259,6,J11,-1.5e-05,217.61075668161791
259,7,J12,-1.5e-05,217.61075668161791
259,8,J22,0.299985,217.61075668161791
260,0,J0,0.32567781086116926,218.5863144924791
260,1,J1,-1.5e-05,218.5863144924791
260,2,J5,0.149985,218.5863144924791
260,3,J6,-1.5e-05,218.5863144924791
260,4,J7,0.299985,218.5863144924791
260,5,J10,-1.5e-05,218.5863144924791
260,6,J11,-1.5e-05,218.5863144924791
260,7,J12,0.199985,218.5863144924791
260,8,J22,-1.5e-05,218.5863144924791
261,0,J0,0.025677810861169256,219.51187230334025
261,1,J1,-1.5e-05,219.51187230334025
261,2,J5,0.149985,219.51187230334025
261,3,J6,0.299985,219.51187230334025
261,4,J7,-1.5e-05,219.51187230334025
261,5,J10,0.224985,219.51187230334025
261,6,J11,0.224985,219.51187230334025
261,7,J12,-1.5e-05,219.51187230334025
261,8,J22,-1.5e-05,219.51187230334025
262,0,J0,0.023985,220.21073730334027
262,1,J1,-1.5e-05,220.21073730334027
262,2,J5,0.149985,220.21073730334027
262,3,J6,-1.5e-05,220.21073730334027
262,4,J7,-1.5e-05,220.21073730334027
262,5,J10,0.224985,220.21073730334027
262,6,J11,-1.5e-05,220.21073730334027
262,7,J12,-1.5e-05,220.21073730334027
262,8,J22,0.299985,220.21073730334027
263,0,J0,-1.5e-05,221.18560230334026
263,1,J1,-1.5e-05,221.18560230334026
263,2,J5,0.149985,221.18560230334026
263,3,J6,0.299985,221.18560230334026
263,4,J7,0.299985,221.18560230334026
263,5,J10,-1.5e-05,221.18560230334026
263,6,J11,0.224985,221.18560230334026
263,7,J12,-1.5e-05,221.18560230334026
263,8,J22,-1.5e-05,221.18560230334026
264,0,J0,-1.5e-05,221.78546730334025
264,1,J1,-1.5e-05,221.78546730334025
264,2,J5,0.299985,221.78546730334025
264,3,J6,-1.5e-05,221.78546730334025
264,4,J7,-1.5e-05,221.78546730334025
264,5,J10,-1.5e-05,221.78546730334025
264,6,J11,-1.5e-05,221.78546730334025
264,7,J12,-1.5e-05,221.78546730334025
264,8,J22,0.299985,221.78546730334025
265,0,J0,-1.5e-05,222.61033230334024
265,1,J1,-1.5e-05,222.61033230334024
265,2,J5,-1.5e-05,222.61033230334024
265,3,J6,0.299985,222.61033230334024
265,4,J7,-1.5e-05,222.61033230334024
265,5,J10,0.224985,222.61033230334024
265,6,J11,-1.5e-05,222.61033230334024
265,7,J12,-1.5e-05,222.61033230334024
265,8,J22,0.299985,222.61033230334024
266,0,J0,-1.5e-05,222.94019730334026
266,1,J1,-1.5e-05,222.94019730334026
266,2,J5,-1.5e-05,222.94019730334026
266,3,J6,-1.5e-05,222.94019730334026
266,4,J7,-1.5e-05,222.94019730334026
266,5,J10,-1.5e-05,222.94019730334026
266,6,J11,0.029984999999999998,222.94019730334026
266,7,J12,0.299985,222.94019730334026
266,8,J22,-1.5e-05,222.94019730334026
267,0,J0,-1.5e-05,223.87006230334026
267,1,J1,-1.5e-05,223.87006230334026
267,2,J5,0.299985,223.87006230334026
267,3,J6,0.299985,223.87006230334026
267,4,J7,-1.5e-05,223.87006230334026
267,5,J10,-1.5e-05,223.87006230334026
267,6,J11,0.029984999999999998,223.87006230334026
267,7,J12,-1.5e-05,223.87006230334026
267,8,J22,0.299985,223.87006230334026
268,0,J0,-1.5e-05,224.19992730334027
268,1,J1,-1.5e-05,224.19992730334027
268,2,J5,-1.5e-05,224.19992730334027
268,3,J6,0.299985,224.19992730334027
268,4,J7,-1.5e-05,224.19992730334027
268,5,J10,-1.5e-05,224.19992730334027
268,6,J11,0.029984999999999998,224.19992730334027
268,7,J12,-1.5e-05,224.19992730334027
268,8,J22,-1.5e-05,224.19992730334027
269,0,J0,-1.5e-05,224.82979230334027
269,1,J1,-1.5e-05,224.82979230334027
269,2,J5,-1.5e-05,224.82979230334027
269,3,J6,-1.5e-05,224.82979230334027
269,4,J7,-1.5e-05,224.82979230334027
269,5,J10,-1.5e-05,224.82979230334027
269,6,J11,0.329985,224.82979230334027
269,7,J12,-1.5e-05,224.82979230334027
269,8,J22,0.299985,224.82979230334027
270,0,J0,-1.5e-05,226.35965730334027
270,1,J1,-1.5e-05,226.35965730334027
270,2,J5,0.299985,226.35965730334027
270,3,J6,0.299985,226.35965730334027
270,4,J7,-1.5e-05,226.35965730334027
270,5,J10,-1.5e-05,226.35965730334027
270,6,J11,0.329985,226.35965730334027
270,7,J12,0.299985,226.35965730334027
270,8,J22,0.299985,226.35965730334027
271,0,J0,-1.5e-05,227.88952230334027
271,1,J1,0.299985,227.88952230334027
271,2,J5,-1.5e-05,227.88952230334027
271,3,J6,0.299985,227.88952230334027
271,4,J7,-1.5e-05,227.88952230334027
271,5,J10,0.299985,227.88952230334027
271,6,J11,0.329985,227.88952230334027
271,7,J12,0.299985,227.88952230334027
271,8,J22,-1.5e-05,227.88952230334027
272,0,J0,-0.000715,229.23856344753477
272,1,J1,-1.5e-05,229.23856344753477
272,2,J5,0.299985,229.23856344753477
272,3,J6,-0.0004816666666666666,229.23856344753477
272,4,J7,-1.5e-05,229.23856344753477
272,5,J10,0.22463499999999997,229.23856344753477
272,6,J11,0.32567781086116926,229.23856344753477
272,7,J12,0.299985,229.23856344753477
272,8,J22,0.199985,229.23856344753477
273,0,J0,-0.000715,229.56260459172927
273,1,J1,-1.5e-05,229.56260459172927
273,2,J5,-1.5e-05,229.56260459172927
273,3,J6,-0.0004816666666666666,229.56260459172927
273,4,J7,0.299985,229.56260459172927
273,5,J10,-0.000365,229.56260459172927
273,6,J11,0.025677810861169256,229.56260459172927
273,7,J12,-1.5e-05,229.56260459172927
273,8,J22,-1.5e-05,229.56260459172927
274,0,J0,-0.000715,230.83664573592378
274,1,J1,-1.5e-05,230.83664573592378
274,2,J5,0.299985,230.83664573592378
274,3,J6,0.19951833333333333,230.83664573592378
274,4,J7,-1.5e-05,230.83664573592378
274,5,J10,0.22463499999999997,230.83664573592378
274,6,J11,0.25067781086116925,230.83664573592378
274,7,J12,-1.5e-05,230.83664573592378
274,8,J22,0.299985,230.83664573592378
275,0,J0,-0.000715,232.06068688011828
275,1,J1,0.149985,232.06068688011828
275,2,J5,0.299985,232.06068688011828
275,3,J6,-0.0004816666666666666,232.06068688011828
275,4,J7,-1.5e-05,232.06068688011828
275,5,J10,0.22463499999999997,232.06068688011828
275,6,J11,0.25067781086116925,232.06068688011828
275,7,J12,0.299985,232.06068688011828
275,8,J22,-1.5e-05,232.06068688011828
276,0,J0,-0.000715,232.98472802431277
276,1,J1,-1.5e-05,232.98472802431277
276,2,J5,0.299985,232.98472802431277
276,3,J6,-0.0004816666666666666,232.98472802431277
276,4,J7,0.299985,232.98472802431277
276,5,J10,-0.000365,232.98472802431277
276,6,J11,0.025677810861169256,232.98472802431277
276,7,J12,-1.5e-05,232.98472802431277
276,8,J22,0.299985,232.98472802431277
277,0,J0,-0.000715,233.23376916850728
277,1,J1,-1.5e-05,233.23376916850728
277,2,J5,-1.5e-05,233.23376916850728
277,3,J6,-0.0004816666666666666,233.23376916850728
277,4,J7,-1.5e-05,233.23376916850728
277,5,J10,0.22463499999999997,233.23376916850728
277,6,J11,0.025677810861169256,233.23376916850728
277,7,J12,-1.5e-05,233.23376916850728
277,8,J22,-1.5e-05,233.23376916850728
278,0,J0,-0.000715,234.6078103127018
278,1,J1,-1.5e-05,234.6078103127018
278,2,J5,0.299985,234.6078103127018
278,3,J6,-0.0004816666666666666,234.6078103127018
278,4,J7,0.299985,234.6078103127018
278,5,J10,0.22463499999999997,234.6078103127018
278,6,J11,0.25067781086116925,234.6078103127018
278,7,J12,-1.5e-05,234.6078103127018
278,8,J22,0.299985,234.6078103127018
279,0,J0,-0.000715,235.9568514568963
279,1,J1,-1.5e-05,235.9568514568963
279,2,J5,0.299985,235.9568514568963
279,3,J6,0.19951833333333333,235.9568514568963
279,4,J7,-1.5e-05,235.9568514568963
279,5,J10,0.22463499999999997,235.9568514568963
279,6,J11,0.025677810861169256,235.9568514568963
279,7,J12,0.299985,235.9568514568963
279,8,J22,0.299985,235.9568514568963
280,0,J0,0.29928499999999997,236.8558926010908
280,1,J1,0.149985,236.8558926010908
280,2,J5,-1.5e-05,236.8558926010908
280,3,J6,0.19951833333333333,236.8558926010908
280,4,J7,-1.5e-05,236.8558926010908
280,5,J10,0.22463499999999997,236.8558926010908
280,6,J11,0.025677810861169256,236.8558926010908
280,7,J12,-1.5e-05,236.8558926010908
280,8,J22,-1.5e-05,236.8558926010908
281,0,J0,0.29928499999999997,238.1549337452853
281,1,J1,0.149985,238.1549337452853
281,2,J5,-1.5e-05,238.1549337452853
281,3,J6,-0.0004816666666666666,238.1549337452853
281,4,J7,-1.5e-05,238.1549337452853
281,5,J10,0.22463499999999997,238.1549337452853
281,6,J11,0.025677810861169256,238.1549337452853
281,7,J12,0.299985,238.1549337452853
281,8,J22,0.299985,238.1549337452853
282,0,J0,-0.000715,238.7789748894798
282,1,J1,-1.5e-05,238.7789748894798
282,2,J5,-1.5e-05,238.7789748894798
282,3,J6,-0.0004816666666666666,238.7789748894798
282,4,J7,-1.5e-05,238.7789748894798
282,5,J10,0.149635,238.7789748894798
282,6,J11,0.17567781086116924,238.7789748894798
282,7,J12,-1.5e-05,238.7789748894798
282,8,J22,0.299985,238.7789748894798
283,0,J0,0.007684999999999999,239.10652322281314
283,1,J1,-1.5e-05,239.10652322281314
283,2,J5,-1.5e-05,239.10652322281314
283,3,J6,0.005118333333333332,239.10652322281314
283,4,J7,-1.5e-05,239.10652322281314
283,5,J10,0.003835,239.10652322281314
283,6,J11,0.010985,239.10652322281314
